instance_id,n_vars,n_clauses,method,satisfiable,time_seconds,solution
1025,12,20,BruteForce,S,0.00310270901536569,"{1: False, 2: True, 3: True, 4: True, 5: False, 6: False, 7: True, 8: True, 9: True, 10: True, 11: True, 12: True}"
1026,12,20,BruteForce,U,0.0054825840052217245,{}
1027,12,20,BruteForce,U,0.005228540976531804,{}
1028,12,20,BruteForce,U,0.005053416010923684,{}
1029,12,20,BruteForce,U,0.005620584008283913,{}
1030,16,30,BruteForce,S,0.04763295903103426,"{1: False, 2: True, 3: True, 4: True, 5: True, 6: True, 7: True, 8: True, 9: True, 10: True, 11: False, 12: True, 13: True, 14: False, 15: True, 16: True}"
1031,16,30,BruteForce,U,0.08542391599621624,{}
1032,16,30,BruteForce,S,0.011471125006210059,"{1: True, 2: True, 3: True, 4: False, 5: False, 6: False, 7: False, 8: True, 9: True, 10: False, 11: True, 12: True, 13: True, 14: False, 15: False, 16: True}"
1033,16,30,BruteForce,S,0.028347083018161356,"{1: True, 2: False, 3: True, 4: True, 5: False, 6: True, 7: False, 8: False, 9: False, 10: True, 11: True, 12: False, 13: False, 14: False, 15: False, 16: False}"
1034,16,30,BruteForce,U,0.09157895797397941,{}
1035,16,30,BruteForce,S,0.09165916603524238,"{1: False, 2: False, 3: False, 4: False, 5: True, 6: True, 7: False, 8: True, 9: False, 10: True, 11: True, 12: True, 13: True, 14: True, 15: True, 16: False}"
1036,16,30,BruteForce,U,0.09775591699872166,{}
1037,16,30,BruteForce,S,0.019152791996020824,"{1: True, 2: True, 3: False, 4: False, 5: False, 6: True, 7: True, 8: False, 9: True, 10: False, 11: False, 12: True, 13: True, 14: True, 15: True, 16: False}"
1038,16,30,BruteForce,U,0.09478729200782254,{}
1039,16,30,BruteForce,S,0.04297795897582546,"{1: True, 2: False, 3: False, 4: True, 5: False, 6: False, 7: True, 8: True, 9: False, 10: False, 11: False, 12: True, 13: False, 14: False, 15: False, 16: True}"
1040,18,32,BruteForce,U,0.4206119159935042,{}
1041,18,32,BruteForce,U,0.5163722079596482,{}
1042,18,32,BruteForce,U,0.3734404999995604,{}
1043,18,32,BruteForce,S,0.14123237499734387,"{1: True, 2: False, 3: False, 4: True, 5: True, 6: True, 7: True, 8: True, 9: True, 10: True, 11: True, 12: False, 13: True, 14: True, 15: True, 16: False, 17: False, 18: True}"
1044,18,32,BruteForce,U,0.40458208398194984,{}
1045,18,32,BruteForce,S,0.03163699997821823,"{1: True, 2: True, 3: True, 4: False, 5: True, 6: True, 7: False, 8: True, 9: True, 10: True, 11: True, 12: False, 13: True, 14: True, 15: False, 16: True, 17: False, 18: False}"
1046,18,32,BruteForce,S,0.01296925003407523,"{1: True, 2: True, 3: True, 4: True, 5: False, 6: True, 7: True, 8: True, 9: True, 10: True, 11: True, 12: False, 13: True, 14: True, 15: True, 16: False, 17: False, 18: False}"
1047,18,32,BruteForce,U,0.37597391702001914,{}
1048,18,32,BruteForce,S,0.013099959003739059,"{1: True, 2: True, 3: True, 4: True, 5: False, 6: True, 7: True, 8: False, 9: True, 10: False, 11: True, 12: True, 13: False, 14: False, 15: False, 16: True, 17: True, 18: False}"
1049,18,32,BruteForce,U,0.3924000409897417,{}
1050,20,33,BruteForce,U,1.7269918749807402,{}
1051,20,33,BruteForce,S,0.4744042090023868,"{1: True, 2: False, 3: True, 4: True, 5: False, 6: False, 7: True, 8: True, 9: True, 10: True, 11: True, 12: True, 13: False, 14: True, 15: False, 16: True, 17: True, 18: True, 19: True, 20: True}"
1052,20,33,BruteForce,S,0.26522258296608925,"{1: True, 2: True, 3: False, 4: True, 5: False, 6: True, 7: True, 8: True, 9: False, 10: True, 11: True, 12: False, 13: True, 14: True, 15: False, 16: True, 17: False, 18: False, 19: True, 20: True}"
1053,20,33,BruteForce,S,0.16894558299100026,"{1: True, 2: True, 3: True, 4: False, 5: False, 6: True, 7: False, 8: True, 9: True, 10: False, 11: True, 12: False, 13: True, 14: True, 15: True, 16: False, 17: True, 18: True, 19: True, 20: True}"
1054,20,33,BruteForce,U,1.5376664160285145,{}
1055,20,33,BruteForce,U,1.3927342090173624,{}
1056,20,33,BruteForce,U,1.712915291020181,{}
1057,20,33,BruteForce,S,0.5365525829838589,"{1: True, 2: False, 3: True, 4: False, 5: False, 6: True, 7: True, 8: False, 9: False, 10: True, 11: False, 12: True, 13: True, 14: True, 15: True, 16: True, 17: True, 18: False, 19: True, 20: False}"
1058,20,33,BruteForce,U,1.608140833035577,{}
1059,20,33,BruteForce,U,1.7095060420106165,{}
1060,22,38,BruteForce,S,0.47433791699586436,"{1: True, 2: True, 3: True, 4: False, 5: True, 6: True, 7: False, 8: False, 9: True, 10: True, 11: False, 12: False, 13: True, 14: True, 15: True, 16: False, 17: True, 18: True, 19: True, 20: False, 21: False, 22: False}"
